Country,date,cases
Spain,4/4/20,126168
Spain,4/5/20,131646
Spain,4/6/20,136675
Spain,4/7/20,141942
Spain,4/8/20,148220
Spain,4/9/20,153222
Spain,4/10/20,158273
Spain,4/11/20,163027
Spain,4/12/20,166831
Spain,4/13/20,170099
Spain,4/14/20,172541
Spain,4/15/20,177644
Spain,4/16/20,184948
Spain,4/17/20,190839
Spain,4/18/20,191726
Spain,4/19/20,198674
Spain,4/20/20,200210
Spain,4/21/20,204178
Spain,4/22/20,208389
Spain,4/23/20,213024
Spain,4/24/20,202990
Spain,4/25/20,205905
Spain,4/26/20,207634
Spain,4/27/20,209465
Spain,4/28/20,210773
Spain,4/29/20,212917
Spain,4/30/20,213435
Spain,5/1/20,215216
Spain,5/2/20,216582
Spain,5/3/20,217466
Spain,5/4/20,218011
Spain,5/5/20,219329
Spain,5/6/20,220325
Spain,5/7/20,221447
Spain,5/8/20,222857
Spain,5/9/20,223578
Spain,5/10/20,224350
Spain,5/11/20,227436
Spain,5/12/20,228030
Spain,5/13/20,228691
Spain,5/14/20,229540
Spain,5/15/20,230183
Spain,5/16/20,230698
Spain,5/17/20,230698
Spain,5/18/20,231606
Spain,5/19/20,232037
Spain,5/20/20,232555
Spain,5/21/20,233037
Spain,5/22/20,234824
Spain,5/23/20,235290
Spain,5/24/20,235772
Spain,5/25/20,235400
Spain,5/26/20,236259
Spain,5/27/20,236259
Spain,5/28/20,237906
Spain,5/29/20,238564
Spain,5/30/20,239228
Spain,5/31/20,239479
Spain,6/1/20,239638
Spain,6/2/20,239932
Spain,6/3/20,240326
Spain,6/4/20,240660
Spain,6/5/20,240978
Spain,6/6/20,241310
Spain,6/7/20,241550
Spain,6/8/20,241717
Spain,6/9/20,241966
Spain,6/10/20,242280
Spain,6/11/20,242707
Spain,6/12/20,243209
Spain,6/13/20,243605
Spain,6/14/20,243928
Spain,6/15/20,244109
Spain,6/16/20,244328
Spain,6/17/20,244683
Spain,6/18/20,245268
Spain,6/19/20,245575
Spain,6/20/20,245938
Spain,6/21/20,246272
Spain,6/22/20,246504
Spain,6/23/20,246752
Spain,6/24/20,247086
Spain,6/25/20,247486
Spain,6/26/20,247905
Spain,6/27/20,248469
Spain,6/28/20,248770
Spain,6/29/20,248970
Spain,6/30/20,249271
Spain,7/1/20,249659
Spain,7/2/20,250103
Spain,7/3/20,250545
Spain,7/4/20,250545
Spain,7/5/20,250545
Spain,7/6/20,251789
Spain,7/7/20,252130
Spain,7/8/20,252513
Spain,7/9/20,253056
Spain,7/10/20,253908
Spain,7/11/20,253908
Sri Lanka,1/22/20,0
Sri Lanka,1/23/20,0
Sri Lanka,1/24/20,0
Sri Lanka,1/25/20,0
Sri Lanka,1/26/20,0
Sri Lanka,1/27/20,1
Sri Lanka,1/28/20,1
Sri Lanka,1/29/20,1
Sri Lanka,1/30/20,1
Sri Lanka,1/31/20,1
Sri Lanka,2/1/20,1
Sri Lanka,2/2/20,1
Sri Lanka,2/3/20,1
Sri Lanka,2/4/20,1
Sri Lanka,2/5/20,1
Sri Lanka,2/6/20,1
Sri Lanka,2/7/20,1
Sri Lanka,2/8/20,1
Sri Lanka,2/9/20,1
Sri Lanka,2/10/20,1
Sri Lanka,2/11/20,1
Sri Lanka,2/12/20,1
Sri Lanka,2/13/20,1
Sri Lanka,2/14/20,1
Sri Lanka,2/15/20,1
Sri Lanka,2/16/20,1
Sri Lanka,2/17/20,1
Sri Lanka,2/18/20,1
Sri Lanka,2/19/20,1
Sri Lanka,2/20/20,1
Sri Lanka,2/21/20,1
Sri Lanka,2/22/20,1
Sri Lanka,2/23/20,1
Sri Lanka,2/24/20,1
Sri Lanka,2/25/20,1
Sri Lanka,2/26/20,1
Sri Lanka,2/27/20,1
Sri Lanka,2/28/20,1
Sri Lanka,2/29/20,1
Sri Lanka,3/1/20,1
Sri Lanka,3/2/20,1
Sri Lanka,3/3/20,1
Sri Lanka,3/4/20,1
Sri Lanka,3/5/20,1
Sri Lanka,3/6/20,1
Sri Lanka,3/7/20,1
Sri Lanka,3/8/20,1
Sri Lanka,3/9/20,1
Sri Lanka,3/10/20,1
Sri Lanka,3/11/20,2
Sri Lanka,3/12/20,2
Sri Lanka,3/13/20,6
Sri Lanka,3/14/20,10
Sri Lanka,3/15/20,18
Sri Lanka,3/16/20,28
Sri Lanka,3/17/20,44
Sri Lanka,3/18/20,51
Sri Lanka,3/19/20,60
Sri Lanka,3/20/20,73
Sri Lanka,3/21/20,77
Sri Lanka,3/22/20,82
Sri Lanka,3/23/20,97
Sri Lanka,3/24/20,102
Sri Lanka,3/25/20,102
Sri Lanka,3/26/20,106
Sri Lanka,3/27/20,106
Sri Lanka,3/28/20,113
Sri Lanka,3/29/20,117
Sri Lanka,3/30/20,122
Sri Lanka,3/31/20,143
Sri Lanka,4/1/20,146
Sri Lanka,4/2/20,151
Sri Lanka,4/3/20,159
Sri Lanka,4/4/20,166
Sri Lanka,4/5/20,176
Sri Lanka,4/6/20,178
Sri Lanka,4/7/20,185
Sri Lanka,4/8/20,189
Sri Lanka,4/9/20,190
Sri Lanka,4/10/20,190
Sri Lanka,4/11/20,198
Sri Lanka,4/12/20,210
Sri Lanka,4/13/20,217
Sri Lanka,4/14/20,233
Sri Lanka,4/15/20,238
Sri Lanka,4/16/20,238
Sri Lanka,4/17/20,244
Sri Lanka,4/18/20,254
Sri Lanka,4/19/20,271
Sri Lanka,4/20/20,304
Sri Lanka,4/21/20,310
Sri Lanka,4/22/20,330
Sri Lanka,4/23/20,368
Sri Lanka,4/24/20,420
Sri Lanka,4/25/20,460
Sri Lanka,4/26/20,523
Sri Lanka,4/27/20,588
Sri Lanka,4/28/20,619
Sri Lanka,4/29/20,649
Sri Lanka,4/30/20,663
Sri Lanka,5/1/20,690
Sri Lanka,5/2/20,705
Sri Lanka,5/3/20,718
Sri Lanka,5/4/20,751
Sri Lanka,5/5/20,771
Sri Lanka,5/6/20,797
Sri Lanka,5/7/20,824
Sri Lanka,5/8/20,835
Sri Lanka,5/9/20,847
Sri Lanka,5/10/20,863
Sri Lanka,5/11/20,869
Sri Lanka,5/12/20,889
Sri Lanka,5/13/20,915
Sri Lanka,5/14/20,925
Sri Lanka,5/15/20,935
Sri Lanka,5/16/20,960
Sri Lanka,5/17/20,981
Sri Lanka,5/18/20,992
Sri Lanka,5/19/20,1027
Sri Lanka,5/20/20,1028
Sri Lanka,5/21/20,1055
Sri Lanka,5/22/20,1068
Sri Lanka,5/23/20,1089
Sri Lanka,5/24/20,1141
Sri Lanka,5/25/20,1182
Sri Lanka,5/26/20,1319
Sri Lanka,5/27/20,1469
Sri Lanka,5/28/20,1530
Sri Lanka,5/29/20,1558
Sri Lanka,5/30/20,1620
Sri Lanka,5/31/20,1633
Sri Lanka,6/1/20,1643
Sri Lanka,6/2/20,1683
Sri Lanka,6/3/20,1749
Sri Lanka,6/4/20,1797
Sri Lanka,6/5/20,1801
Sri Lanka,6/6/20,1814
Sri Lanka,6/7/20,1835
Sri Lanka,6/8/20,1857
Sri Lanka,6/9/20,1859
Sri Lanka,6/10/20,1869
Sri Lanka,6/11/20,1877
Sri Lanka,6/12/20,1880
Sri Lanka,6/13/20,1884
Sri Lanka,6/14/20,1889
Sri Lanka,6/15/20,1905
Sri Lanka,6/16/20,1915
Sri Lanka,6/17/20,1924
Sri Lanka,6/18/20,1947
Sri Lanka,6/19/20,1950
Sri Lanka,6/20/20,1950
Sri Lanka,6/21/20,1950
Sri Lanka,6/22/20,1951
Sri Lanka,6/23/20,1991
Sri Lanka,6/24/20,2001
Sri Lanka,6/25/20,2010
Sri Lanka,6/26/20,2014
Sri Lanka,6/27/20,2033
Sri Lanka,6/28/20,2037
Sri Lanka,6/29/20,2039
Sri Lanka,6/30/20,2047
Sri Lanka,7/1/20,2054
Sri Lanka,7/2/20,2066
Sri Lanka,7/3/20,2069
Sri Lanka,7/4/20,2074
Sri Lanka,7/5/20,2076
Sri Lanka,7/6/20,2077
Sri Lanka,7/7/20,2081
Sri Lanka,7/8/20,2094
Sri Lanka,7/9/20,2154
Sri Lanka,7/10/20,2454
Sri Lanka,7/11/20,2511
Sudan,1/22/20,0
Sudan,1/23/20,0
Sudan,1/24/20,0
Sudan,1/25/20,0
Sudan,1/26/20,0
Sudan,1/27/20,0
Sudan,1/28/20,0
Sudan,1/29/20,0
Sudan,1/30/20,0
Sudan,1/31/20,0
Sudan,2/1/20,0
Sudan,2/2/20,0
Sudan,2/3/20,0
Sudan,2/4/20,0
Sudan,2/5/20,0
Sudan,2/6/20,0
Sudan,2/7/20,0
Sudan,2/8/20,0
Sudan,2/9/20,0
Sudan,2/10/20,0
Sudan,2/11/20,0
Sudan,2/12/20,0
Sudan,2/13/20,0
Sudan,2/14/20,0
Sudan,2/15/20,0
Sudan,2/16/20,0
Sudan,2/17/20,0
Sudan,2/18/20,0
Sudan,2/19/20,0
Sudan,2/20/20,0
Sudan,2/21/20,0
Sudan,2/22/20,0
Sudan,2/23/20,0
Sudan,2/24/20,0
Sudan,2/25/20,0
Sudan,2/26/20,0
Sudan,2/27/20,0
Sudan,2/28/20,0
Sudan,2/29/20,0
Sudan,3/1/20,0
Sudan,3/2/20,0
Sudan,3/3/20,0
Sudan,3/4/20,0
Sudan,3/5/20,0
Sudan,3/6/20,0
Sudan,3/7/20,0
Sudan,3/8/20,0
Sudan,3/9/20,0
Sudan,3/10/20,0
Sudan,3/11/20,0
Sudan,3/12/20,0
Sudan,3/13/20,1
Sudan,3/14/20,1
Sudan,3/15/20,1
Sudan,3/16/20,1
Sudan,3/17/20,1
Sudan,3/18/20,2
Sudan,3/19/20,2
Sudan,3/20/20,2
Sudan,3/21/20,2
Sudan,3/22/20,2
Sudan,3/23/20,2
Sudan,3/24/20,3
Sudan,3/25/20,3
Sudan,3/26/20,3
Sudan,3/27/20,3
Sudan,3/28/20,5
Sudan,3/29/20,6
Sudan,3/30/20,6
Sudan,3/31/20,7
Sudan,4/1/20,7
Sudan,4/2/20,8
Sudan,4/3/20,10
Sudan,4/4/20,10
Sudan,4/5/20,12
Sudan,4/6/20,12
Sudan,4/7/20,14
Sudan,4/8/20,14
Sudan,4/9/20,15
Sudan,4/10/20,17
Sudan,4/11/20,19
Sudan,4/12/20,19
Sudan,4/13/20,29
Sudan,4/14/20,32
Sudan,4/15/20,32
Sudan,4/16/20,32
Sudan,4/17/20,33
Sudan,4/18/20,66
Sudan,4/19/20,66
Sudan,4/20/20,107
Sudan,4/21/20,107
Sudan,4/22/20,140
Sudan,4/23/20,174
Sudan,4/24/20,174
Sudan,4/25/20,213
Sudan,4/26/20,237
Sudan,4/27/20,275
Sudan,4/28/20,318
Sudan,4/29/20,375
Sudan,4/30/20,442
Sudan,5/1/20,533
Sudan,5/2/20,592
Sudan,5/3/20,592
Sudan,5/4/20,678
Sudan,5/5/20,778
Sudan,5/6/20,852
Sudan,5/7/20,930
Sudan,5/8/20,1111
Sudan,5/9/20,1164
Sudan,5/10/20,1365
Sudan,5/11/20,1526
Sudan,5/12/20,1661
Sudan,5/13/20,1818
Sudan,5/14/20,1818
Sudan,5/15/20,1964
Sudan,5/16/20,2289
Sudan,5/17/20,2289
Sudan,5/18/20,2591
Sudan,5/19/20,2728
Sudan,5/20/20,2728
Sudan,5/21/20,3138
Sudan,5/22/20,3378
Sudan,5/23/20,3628
Sudan,5/24/20,3820
Sudan,5/25/20,3976
Sudan,5/26/20,3976
Sudan,5/27/20,4346
Sudan,5/28/20,4346
Sudan,5/29/20,4521
Sudan,5/30/20,4800
Sudan,5/31/20,5026
Sudan,6/1/20,5173
Sudan,6/2/20,5310
Sudan,6/3/20,5499
Sudan,6/4/20,5714
Sudan,6/5/20,5865
Sudan,6/6/20,6081
Sudan,6/7/20,6081
Sudan,6/8/20,6242
Sudan,6/9/20,6427
Sudan,6/10/20,6582
Sudan,6/11/20,6730
Sudan,6/12/20,6879
Sudan,6/13/20,7007
Sudan,6/14/20,7220
Sudan,6/15/20,7435
Sudan,6/16/20,7740
Sudan,6/17/20,8020
Sudan,6/18/20,8020
Sudan,6/19/20,8316
Sudan,6/20/20,8580
Sudan,6/21/20,8580
Sudan,6/22/20,8698
Sudan,6/23/20,8889
Sudan,6/24/20,8889
Sudan,6/25/20,8984
Sudan,6/26/20,9257
Sudan,6/27/20,9257
Sudan,6/28/20,9257
Sudan,6/29/20,9257
Sudan,6/30/20,9257
Sudan,7/1/20,9573
Sudan,7/2/20,9573
Sudan,7/3/20,9663
Sudan,7/4/20,9767
Sudan,7/5/20,9767
Sudan,7/6/20,9894
Sudan,7/7/20,9997
Sudan,7/8/20,10084
Sudan,7/9/20,10158
Sudan,7/10/20,10204
Sudan,7/11/20,10250
Suriname,1/22/20,0
Suriname,1/23/20,0
Suriname,1/24/20,0
Suriname,1/25/20,0
Suriname,1/26/20,0
Suriname,1/27/20,0
Suriname,1/28/20,0
Suriname,1/29/20,0
Suriname,1/30/20,0
Suriname,1/31/20,0
Suriname,2/1/20,0
Suriname,2/2/20,0
Suriname,2/3/20,0
Suriname,2/4/20,0
Suriname,2/5/20,0
Suriname,2/6/20,0
Suriname,2/7/20,0
Suriname,2/8/20,0
Suriname,2/9/20,0
Suriname,2/10/20,0
Suriname,2/11/20,0
Suriname,2/12/20,0
Suriname,2/13/20,0
Suriname,2/14/20,0
Suriname,2/15/20,0
Suriname,2/16/20,0
Suriname,2/17/20,0
Suriname,2/18/20,0
Suriname,2/19/20,0
Suriname,2/20/20,0
Suriname,2/21/20,0
Suriname,2/22/20,0
Suriname,2/23/20,0
Suriname,2/24/20,0
Suriname,2/25/20,0
Suriname,2/26/20,0
Suriname,2/27/20,0
Suriname,2/28/20,0
Suriname,2/29/20,0
Suriname,3/1/20,0
Suriname,3/2/20,0
Suriname,3/3/20,0
Suriname,3/4/20,0
Suriname,3/5/20,0
Suriname,3/6/20,0
Suriname,3/7/20,0
Suriname,3/8/20,0
Suriname,3/9/20,0
Suriname,3/10/20,0
Suriname,3/11/20,0
Suriname,3/12/20,0
Suriname,3/13/20,0
Suriname,3/14/20,1
Suriname,3/15/20,1
Suriname,3/16/20,1
Suriname,3/17/20,1
Suriname,3/18/20,1
Suriname,3/19/20,1
Suriname,3/20/20,4
Suriname,3/21/20,4
Suriname,3/22/20,5
Suriname,3/23/20,5
Suriname,3/24/20,7
Suriname,3/25/20,8
Suriname,3/26/20,8
Suriname,3/27/20,8
Suriname,3/28/20,8
Suriname,3/29/20,8
Suriname,3/30/20,8
Suriname,3/31/20,9
Suriname,4/1/20,10
Suriname,4/2/20,10
Suriname,4/3/20,10
Suriname,4/4/20,10
Suriname,4/5/20,10
Suriname,4/6/20,10
Suriname,4/7/20,10
Suriname,4/8/20,10
Suriname,4/9/20,10
Suriname,4/10/20,10
Suriname,4/11/20,10
Suriname,4/12/20,10
Suriname,4/13/20,10
Suriname,4/14/20,10
Suriname,4/15/20,10
Suriname,4/16/20,10
Suriname,4/17/20,10
Suriname,4/18/20,10
Suriname,4/19/20,10
Suriname,4/20/20,10
Suriname,4/21/20,10
Suriname,4/22/20,10
Suriname,4/23/20,10
Suriname,4/24/20,10
Suriname,4/25/20,10
Suriname,4/26/20,10
Suriname,4/27/20,10
Suriname,4/28/20,10
Suriname,4/29/20,10
Suriname,4/30/20,10
Suriname,5/1/20,10
Suriname,5/2/20,10
Suriname,5/3/20,10
Suriname,5/4/20,10
Suriname,5/5/20,10
Suriname,5/6/20,10
Suriname,5/7/20,10
Suriname,5/8/20,10
Suriname,5/9/20,10
Suriname,5/10/20,10
Suriname,5/11/20,10
Suriname,5/12/20,10
Suriname,5/13/20,10
Suriname,5/14/20,10
Suriname,5/15/20,10
Suriname,5/16/20,10
Suriname,5/17/20,10
Suriname,5/18/20,11
Suriname,5/19/20,11
Suriname,5/20/20,11
Suriname,5/21/20,11
Suriname,5/22/20,11
Suriname,5/23/20,11
Suriname,5/24/20,11
Suriname,5/25/20,11
Suriname,5/26/20,11
Suriname,5/27/20,12
Suriname,5/28/20,12
Suriname,5/29/20,12
Suriname,5/30/20,14
Suriname,5/31/20,23
Suriname,6/1/20,44
Suriname,6/2/20,54
Suriname,6/3/20,74
Suriname,6/4/20,82
Suriname,6/5/20,90
Suriname,6/6/20,100
Suriname,6/7/20,122
Suriname,6/8/20,128
Suriname,6/9/20,137
Suriname,6/10/20,144
Suriname,6/11/20,168
Suriname,6/12/20,187
Suriname,6/13/20,196
Suriname,6/14/20,208
Suriname,6/15/20,229
Suriname,6/16/20,236
Suriname,6/17/20,261
Suriname,6/18/20,277
Suriname,6/19/20,293
Suriname,6/20/20,303
Suriname,6/21/20,314
Suriname,6/22/20,319
Suriname,6/23/20,319
Suriname,6/24/20,357
Suriname,6/25/20,373
Suriname,6/26/20,389
Suriname,6/27/20,467
Suriname,6/28/20,490
Suriname,6/29/20,501
Suriname,6/30/20,515
Suriname,7/1/20,535
Suriname,7/2/20,547
Suriname,7/3/20,561
Suriname,7/4/20,565
Suriname,7/5/20,594
Suriname,7/6/20,614
Suriname,7/7/20,634
Suriname,7/8/20,665
Suriname,7/9/20,694
Suriname,7/10/20,726
Suriname,7/11/20,741
Sweden,1/22/20,0
Sweden,1/23/20,0
Sweden,1/24/20,0
Sweden,1/25/20,0
Sweden,1/26/20,0
Sweden,1/27/20,0
Sweden,1/28/20,0
Sweden,1/29/20,0
Sweden,1/30/20,0
Sweden,1/31/20,1
Sweden,2/1/20,1
Sweden,2/2/20,1
Sweden,2/3/20,1
Sweden,2/4/20,1
Sweden,2/5/20,1
Sweden,2/6/20,1
Sweden,2/7/20,1
Sweden,2/8/20,1
Sweden,2/9/20,1
Sweden,2/10/20,1
Sweden,2/11/20,1
Sweden,2/12/20,1
Sweden,2/13/20,1
Sweden,2/14/20,1
Sweden,2/15/20,1
Sweden,2/16/20,1
Sweden,2/17/20,1
Sweden,2/18/20,1
Sweden,2/19/20,1
Sweden,2/20/20,1
Sweden,2/21/20,1
Sweden,2/22/20,1
Sweden,2/23/20,1
Sweden,2/24/20,1
Sweden,2/25/20,1
Sweden,2/26/20,2
Sweden,2/27/20,7
Sweden,2/28/20,7
Sweden,2/29/20,12
Sweden,3/1/20,14
Sweden,3/2/20,15
Sweden,3/3/20,21
Sweden,3/4/20,35
Sweden,3/5/20,94
Sweden,3/6/20,101
Sweden,3/7/20,161
Sweden,3/8/20,203
Sweden,3/9/20,248
Sweden,3/10/20,355
Sweden,3/11/20,500
Sweden,3/12/20,599
Sweden,3/13/20,814
Sweden,3/14/20,961
Sweden,3/15/20,1022
Sweden,3/16/20,1103
Sweden,3/17/20,1190
Sweden,3/18/20,1279
Sweden,3/19/20,1439
Sweden,3/20/20,1639
Sweden,3/21/20,1763
Sweden,3/22/20,1934
Sweden,3/23/20,2046
Sweden,3/24/20,2286
Sweden,3/25/20,2526
Sweden,3/26/20,2840
Sweden,3/27/20,3069
Sweden,3/28/20,3447
Sweden,3/29/20,3700
Sweden,3/30/20,4028
Sweden,3/31/20,4435
Sweden,4/1/20,4947
Sweden,4/2/20,5568
Sweden,4/3/20,6131
Sweden,4/4/20,6443
Sweden,4/5/20,6830
Sweden,4/6/20,7206
Sweden,4/7/20,7693
Sweden,4/8/20,8419
Sweden,4/9/20,9141
Sweden,4/10/20,9685
Sweden,4/11/20,10151
Sweden,4/12/20,10483
Sweden,4/13/20,10948
Sweden,4/14/20,11445
Sweden,4/15/20,11927
Sweden,4/16/20,12540
Sweden,4/17/20,13216
Sweden,4/18/20,13822
Sweden,4/19/20,14385
Sweden,4/20/20,14777
Sweden,4/21/20,15322
Sweden,4/22/20,16004
Sweden,4/23/20,16755
Sweden,4/24/20,17567
Sweden,4/25/20,18177
Sweden,4/26/20,18640
Sweden,4/27/20,18926
Sweden,4/28/20,19621
Sweden,4/29/20,20302
Sweden,4/30/20,21092
Sweden,5/1/20,21520
Sweden,5/2/20,22082
Sweden,5/3/20,22317
Sweden,5/4/20,22721
Sweden,5/5/20,23216
Sweden,5/6/20,23918
Sweden,5/7/20,24623
Sweden,5/8/20,25265
Sweden,5/9/20,25921
Sweden,5/10/20,26322
Sweden,5/11/20,26670
Sweden,5/12/20,27272
Sweden,5/13/20,27909
Sweden,5/14/20,28582
Sweden,5/15/20,29207
Sweden,5/16/20,29677
Sweden,5/17/20,30143
Sweden,5/18/20,30377
Sweden,5/19/20,30799
Sweden,5/20/20,31523
Sweden,5/21/20,32172
Sweden,5/22/20,32809
Sweden,5/23/20,33188
Sweden,5/24/20,33459
Sweden,5/25/20,33843
Sweden,5/26/20,34440
Sweden,5/27/20,35088
Sweden,5/28/20,35727
Sweden,5/29/20,36476
Sweden,5/30/20,37113
Sweden,5/31/20,37542
Sweden,6/1/20,37814
Sweden,6/2/20,38589
Sweden,6/3/20,40803
Sweden,6/4/20,41883
Sweden,6/5/20,42939
Sweden,6/6/20,43887
Sweden,6/7/20,44730
Sweden,6/8/20,45133
Sweden,6/9/20,45924
Sweden,6/10/20,46814
Sweden,6/11/20,48288
Sweden,6/12/20,49684
Sweden,6/13/20,50931
Sweden,6/14/20,51614
Sweden,6/15/20,52383
Sweden,6/16/20,53323
Sweden,6/17/20,54562
Sweden,6/18/20,56043
Sweden,6/19/20,58076
Sweden,6/20/20,58591
Sweden,6/21/20,58848
Sweden,6/22/20,58932
Sweden,6/23/20,60837
Sweden,6/24/20,62324
Sweden,6/25/20,63890
Sweden,6/26/20,65137
Sweden,6/27/20,65137
Sweden,6/28/20,65137
Sweden,6/29/20,67667
Sweden,6/30/20,68451
Sweden,7/1/20,69692
Sweden,7/2/20,70639
Sweden,7/3/20,71419
Sweden,7/4/20,71419
Sweden,7/5/20,71419
Sweden,7/6/20,73061
Sweden,7/7/20,73344
Sweden,7/8/20,73858
Sweden,7/9/20,74333
Sweden,7/10/20,74898
Sweden,7/11/20,74898
Switzerland,1/22/20,0
Switzerland,1/23/20,0
Switzerland,1/24/20,0
Switzerland,1/25/20,0
Switzerland,1/26/20,0
Switzerland,1/27/20,0
Switzerland,1/28/20,0
Switzerland,1/29/20,0
Switzerland,1/30/20,0
Switzerland,1/31/20,0
Switzerland,2/1/20,0
Switzerland,2/2/20,0
Switzerland,2/3/20,0
Switzerland,2/4/20,0
Switzerland,2/5/20,0
Switzerland,2/6/20,0
Switzerland,2/7/20,0
Switzerland,2/8/20,0
Switzerland,2/9/20,0
Switzerland,2/10/20,0
Switzerland,2/11/20,0
Switzerland,2/12/20,0
Switzerland,2/13/20,0
Switzerland,2/14/20,0
Switzerland,2/15/20,0
Switzerland,2/16/20,0
Switzerland,2/17/20,0
Switzerland,2/18/20,0
Switzerland,2/19/20,0
Switzerland,2/20/20,0
Switzerland,2/21/20,0
Switzerland,2/22/20,0
Switzerland,2/23/20,0
Switzerland,2/24/20,0
Switzerland,2/25/20,1
Switzerland,2/26/20,1
Switzerland,2/27/20,8
Switzerland,2/28/20,8
Switzerland,2/29/20,18
Switzerland,3/1/20,27
Switzerland,3/2/20,42
Switzerland,3/3/20,56
Switzerland,3/4/20,90
Switzerland,3/5/20,114
Switzerland,3/6/20,214
Switzerland,3/7/20,268
Switzerland,3/8/20,337
Switzerland,3/9/20,374
Switzerland,3/10/20,491
Switzerland,3/11/20,652
Switzerland,3/12/20,652
Switzerland,3/13/20,1139
Switzerland,3/14/20,1359
Switzerland,3/15/20,2200
Switzerland,3/16/20,2200
Switzerland,3/17/20,2700
Switzerland,3/18/20,3028
Switzerland,3/19/20,4075
Switzerland,3/20/20,5294
Switzerland,3/21/20,6575
Switzerland,3/22/20,7474
Switzerland,3/23/20,8795
Switzerland,3/24/20,9877
Switzerland,3/25/20,10897
Switzerland,3/26/20,11811
Switzerland,3/27/20,12928
Switzerland,3/28/20,14076
Switzerland,3/29/20,14829
Switzerland,3/30/20,15922
Switzerland,3/31/20,16605
Switzerland,4/1/20,17768
Switzerland,4/2/20,18827
Switzerland,4/3/20,19606
Switzerland,4/4/20,20505
Switzerland,4/5/20,21100
Switzerland,4/6/20,21657
Switzerland,4/7/20,22253
Switzerland,4/8/20,23280
Switzerland,4/9/20,24051
Switzerland,4/10/20,24551
Switzerland,4/11/20,25107
Switzerland,4/12/20,25415
Switzerland,4/13/20,25688
Switzerland,4/14/20,25936
Switzerland,4/15/20,26336
Switzerland,4/16/20,26732
Switzerland,4/17/20,27078
Switzerland,4/18/20,27404
Switzerland,4/19/20,27740
Switzerland,4/20/20,27944
Switzerland,4/21/20,28063
Switzerland,4/22/20,28268
Switzerland,4/23/20,28496
Switzerland,4/24/20,28677
Switzerland,4/25/20,28894
Switzerland,4/26/20,29061
Switzerland,4/27/20,29164
Switzerland,4/28/20,29264
Switzerland,4/29/20,29407
Switzerland,4/30/20,29586
Switzerland,5/1/20,29705
Switzerland,5/2/20,29817
Switzerland,5/3/20,29905
Switzerland,5/4/20,29981
Switzerland,5/5/20,30009
Switzerland,5/6/20,30060
Switzerland,5/7/20,30126
Switzerland,5/8/20,30207
Switzerland,5/9/20,30251
Switzerland,5/10/20,30305
Switzerland,5/11/20,30344
Switzerland,5/12/20,30380
Switzerland,5/13/20,30413
Switzerland,5/14/20,30463
Switzerland,5/15/20,30514
Switzerland,5/16/20,30572
Switzerland,5/17/20,30587
Switzerland,5/18/20,30597
Switzerland,5/19/20,30618
Switzerland,5/20/20,30658
Switzerland,5/21/20,30694
Switzerland,5/22/20,30707
Switzerland,5/23/20,30725
Switzerland,5/24/20,30736
Switzerland,5/25/20,30746
Switzerland,5/26/20,30761
Switzerland,5/27/20,30776
Switzerland,5/28/20,30796
Switzerland,5/29/20,30828
Switzerland,5/30/20,30845
Switzerland,5/31/20,30862
Switzerland,6/1/20,30871
Switzerland,6/2/20,30874
Switzerland,6/3/20,30893
Switzerland,6/4/20,30913
Switzerland,6/5/20,30936
Switzerland,6/6/20,30956
Switzerland,6/7/20,30965
Switzerland,6/8/20,30972
Switzerland,6/9/20,30988
Switzerland,6/10/20,31011
Switzerland,6/11/20,31044
Switzerland,6/12/20,31063
Switzerland,6/13/20,31094
Switzerland,6/14/20,31117
Switzerland,6/15/20,31131
Switzerland,6/16/20,31154
Switzerland,6/17/20,31187
Switzerland,6/18/20,31200
Switzerland,6/19/20,31235
Switzerland,6/20/20,31243
Switzerland,6/21/20,31292
Switzerland,6/22/20,31310
Switzerland,6/23/20,31332
Switzerland,6/24/20,31376
Switzerland,6/25/20,31428
Switzerland,6/26/20,31486
Switzerland,6/27/20,31555
Switzerland,6/28/20,31617
Switzerland,6/29/20,31652
Switzerland,6/30/20,31714
Switzerland,7/1/20,31851
Switzerland,7/2/20,31967
Switzerland,7/3/20,32101
Switzerland,7/4/20,32198
Switzerland,7/5/20,32268
Switzerland,7/6/20,32315
Switzerland,7/7/20,32369
Switzerland,7/8/20,32498
Switzerland,7/9/20,32586
Switzerland,7/10/20,32690
Switzerland,7/11/20,32817
Taiwan*,1/22/20,1
Taiwan*,1/23/20,1
Taiwan*,1/24/20,3
Taiwan*,1/25/20,3
Taiwan*,1/26/20,4
Taiwan*,1/27/20,5
Taiwan*,1/28/20,8
Taiwan*,1/29/20,8
Taiwan*,1/30/20,9
Taiwan*,1/31/20,10
Taiwan*,2/1/20,10
Taiwan*,2/2/20,10
Taiwan*,2/3/20,10
Taiwan*,2/4/20,11
Taiwan*,2/5/20,11
Taiwan*,2/6/20,16
Taiwan*,2/7/20,16
Taiwan*,2/8/20,17
Taiwan*,2/9/20,18
Taiwan*,2/10/20,18
Taiwan*,2/11/20,18
Taiwan*,2/12/20,18
Taiwan*,2/13/20,18
Taiwan*,2/14/20,18
Taiwan*,2/15/20,18
Taiwan*,2/16/20,20
Taiwan*,2/17/20,22
Taiwan*,2/18/20,22
Taiwan*,2/19/20,23
Taiwan*,2/20/20,24
Taiwan*,2/21/20,26
